"hrgcode","hrg","trim.el","trim.nel","nelshortst","perc.nelshortst","tariff.op","tariff.dcel","tariff.dc","tariff.el","tariff.nel","tariff.overtrim","tariff.nelshortst"
"FZ82A","Very Complex or Complex Oesophageal, Stomach or Duodenum Procedures, 18 years and under with CC",45,135,"No","-",0,13733,0,0,19200,268,0
"FZ82B","Very Complex or Complex Oesophageal, Stomach or Duodenum Procedures, 18 years and under without CC",11,41,"No","-",0,4752,0,0,8394,268,0
"FZ83A","Major Oesophageal, Stomach or Duodenum Procedures, 19 years and over with Major CC",17,36,"No","-",0,4276,0,0,5304,209,0
"FZ83B","Major Oesophageal, Stomach or Duodenum Procedures, 19 years and over without Major CC",6,16,"No","-",146,2593,0,0,2708,209,0
"FZ83C","Major Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years with CC",16,76,"No","-",0,5713,0,0,7625,268,0
"FZ83D","Major Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years without CC",10,16,"No","-",0,3895,0,0,4619,268,0
"FZ83E","Major Oesophageal, Stomach or Duodenum Procedures, 1 year and under with CC",22,67,"No","-",0,7186,0,0,10202,268,0
"FZ83F","Major Oesophageal, Stomach or Duodenum Procedures, 1 year and under without CC",11,8,"No","-",0,4471,0,0,3512,268,0
"FZ84Z","Stomach Bypass Procedures for Obesity",5,10,"No","-",0,6313,0,0,6313,209,0
"FZ85Z","Restrictive Stomach Procedures for Obesity",5,6,"No","-",0,5025,0,0,5025,209,0
"FZ86Z","Endoscopic Insertion of Gastric Balloon for Obesity",5,16,"No","-",0,1349,0,0,2732,209,0
"FZ87A","Complex Hernia Procedures with Major CC",14,35,"No","-",0,3385,0,0,5078,209,0
"FZ87B","Complex Hernia Procedures with Intermediate CC",10,17,"No","-",0,2643,0,0,3340,209,0
"FZ87C","Complex Hernia Procedures without CC",5,17,"No","-",0,1652,0,0,3248,209,0
"FZ88A","Insertion of Gastrostomy Tube, 19 years and over",5,5,"No","-",0,895,0,0,925,209,0
"FZ88B","Insertion of Gastrostomy Tube, 18 years and under",5,5,"No","-",0,1483,0,0,963,268,0
"GA03A","Very Complex Open Hepatobiliary or Pancreatic Procedures, with CC",46,79,"No","-",0,11204,0,0,15830,203,0
"GA03B","Very Complex Open Hepatobiliary or Pancreatic Procedures, without CC",24,54,"No","-",0,7797,0,0,12199,203,0
"GA04A","Complex Open Hepatobiliary or Pancreatic Procedures, with CC",25,69,"No","-",0,8327,0,0,12514,203,0
"GA04B","Complex Open Hepatobiliary or Pancreatic Procedures, without CC",14,37,"No","-",0,6875,0,0,7849,203,0
"GA05A","Very Major Open Hepatobiliary or Pancreatic Procedures, with CC",19,49,"No","-",0,6639,0,0,8587,203,0
"GA05B","Very Major Open Hepatobiliary or Pancreatic Procedures, without CC",14,26,"No","-",0,5586,0,0,5728,203,0
"GA06A","Major Open Hepatobiliary or Pancreatic Procedures, with CC",20,48,"No","-",0,4488,0,0,7028,203,0
"GA06B","Major Open Hepatobiliary or Pancreatic Procedures, without CC",15,20,"No","-",0,2800,0,0,3859,203,0
"GA07A","Intermediate Open Hepatobiliary or Pancreatic Procedures, with CC",16,33,"No","-",0,3839,0,0,5468,203,0
"GA07B","Intermediate Open Hepatobiliary or Pancreatic Procedures, without CC",9,17,"No","-",0,2717,0,0,3728,203,0
"GA10C","Open Cholecystectomy, 19 years and over without CC",9,15,"No","-",0,2595,0,0,3820,203,0
"GA10D","Laparoscopic Cholecystectomy, 19 years and over, with length of stay 1 day or more, without CC",5,11,"No","-",0,0,0,1394,3061,203,0
"GA10E","Laparoscopic Cholecystectomy, 19 years and over, with length of stay 0 days, without CC",5,5,"No","-",0,0,1726,1394,896,203,0
"GA10F","Open or Laparoscopic Cholecystectomy, 19 years and over with CC",5,22,"No","-",0,2207,0,0,4225,203,0
"GA10G","Open or Laparoscopic Cholecystectomy, 18 years and under",5,13,"No","-",0,2114,0,0,3698,317,0
"GA11Z","Pancreatic Necrosectomy",110,175,"No","-",0,6770,0,0,20395,203,0
"GA13A","Minor Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC",8,28,"No","-",0,2183,0,0,3769,203,0
"GA13B","Minor Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, without CC",5,19,"No","-",0,1691,0,0,2116,203,0
"GB01A","Very Major Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, with Major CC",37,66,"No","-",0,5325,0,0,8281,203,0
"GB01B","Very Major Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, without Major CC",6,33,"No","-",0,2217,0,0,4753,203,0
"GB02A","Major Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, with Major CC",15,54,"No","-",0,3289,0,0,6710,203,0
"GB02B","Major Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, with Intermediate CC",8,35,"No","-",0,1905,0,0,4312,203,0
"GB02C","Major Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, without CC",5,24,"No","-",0,1732,0,0,3110,203,0
"GB03A","Intermediate Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, with CC",5,24,"No","-",0,675,0,0,3554,203,0
"GB03B","Intermediate Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, without CC",5,11,"No","-",0,494,0,0,1731,203,0
"GB04D","Minor Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, 19 years and over",5,5,"No","-",0,494,0,0,566,203,0
"GB04E","Minor Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, 18 years and under",5,5,"No","-",0,1788,0,0,1788,317,0
"GB05C","Major Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, with Major CC",44,57,"No","-",0,6167,0,0,7320,203,0
"GB05D","Major Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, without Major CC",22,27,"No","-",0,4107,0,0,4453,203,0
"GB05E","Major Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 2 days or less",5,5,"No","-",0,945,0,0,1090,203,0
"GB06A","Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, with Major CC",30,44,"No","-",0,4566,0,0,5551,203,0
"GB06B","Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, with Intermediate CC",16,21,"No","-",0,3011,0,0,3548,203,0
"GB06C","Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, without C",11,18,"No","-",0,2558,0,0,2886,203,0
"GB06D","Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 2 days or less",5,5,"No","-",0,848,0,0,1055,203,0
"GB07Z","Minor Diagnostic Endoscopic Retrograde Cholangiopancreatography",5,5,"No","-",0,734,0,0,946,203,0
"GB08A","Complex Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, with Major CC",57,92,"No","-",0,10416,0,0,12246,203,0
"GB08B","Complex Endoscopic or Percutaneous, Hepatobiliary or Pancreatic Procedures, without Major CC",41,57,"No","-",0,5135,0,0,8137,203,0
"GB09A","Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, with Major CC",5,40,"No","-",0,1914,0,0,5224,203,0
"GB09B","Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 3 days or more, without Major CC",5,40,"No","-",0,1914,0,0,5224,203,0
"GB09C","Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography, with length of stay 2 days or less",5,40,"No","-",0,1914,0,0,5224,203,0
"GC01A","Liver Failure Disorders with Interventions",31,44,"Yes","30%",0,3857,0,0,4373,203,1312
"GC01B","Liver Failure Disorders without Interventions",16,20,"Yes","30%",0,1351,0,0,2439,203,732
"GC12A","Malignant Liver or Pancreatic Disorders, with length of stay 2 days or more",15,29,"No","-",0,2306,0,0,3017,203,0
"GC12B","Malignant Liver or Pancreatic Disorders, with length of stay 1 day or less",5,5,"Yes","100%",0,399,0,0,585,203,585
"GC15A","Non-Malignant Liver Disorders with Catastrophic CCs",54,62,"Yes","30%",0,6051,0,0,5733,203,1720
"GC15B","Non-Malignant Liver Disorders with Severe CCs",29,41,"Yes","30%",0,3105,0,0,4120,203,1236
"GC15C","Non-Malignant Liver Disorders with Major CCs",15,29,"Yes","30%",0,1867,0,0,3148,203,945
"GC15D","Non-Malignant Liver Disorders without Major CCs",5,17,"Yes","30%",0,774,0,0,2149,203,644
"GC16A","Non-Malignant Pancreatic or Biliary Disorders, with Catastrophic CCs",78,56,"Yes","30%",0,4935,0,0,5223,203,1567
"GC16B","Non-Malignant Pancreatic or Biliary Disorders, with Severe CCs",31,33,"Yes","30%",0,2765,0,0,3335,203,1001
"GC16C","Non-Malignant Pancreatic or Biliary Disorders, with Major CCs",15,16,"Yes","30%",0,1332,0,0,2071,203,621
"GC16D","Non-Malignant Pancreatic or Biliary Disorders, without Major CCs",5,11,"Yes","40%",0,793,0,0,1489,203,595
"HA11A","Major Hip Procedures for Trauma, Category 2, with Major CC",86,86,"No","-",0,8508,0,0,8508,210,0
"HA11B","Major Hip Procedures for Trauma, Category 2, with Intermediate CC",38,38,"No","-",0,7696,0,0,7696,210,0
"HA11C","Major Hip Procedures for Trauma, Category 2, without CC",30,30,"No","-",0,6482,0,0,6482,210,0
"HA12B","Major Hip Procedures for Trauma, Category 1, with CC",52,52,"No","-",0,8274,0,0,8274,210,0
"HA12C","Major Hip Procedures for Trauma, Category 1, without CC",29,29,"No","-",0,6216,0,0,6216,210,0
"HA13A","Intermediate Hip Procedures for Trauma, with Major CC",60,60,"No","-",0,6900,0,0,6900,210,0
"HA13B","Intermediate Hip Procedures for Trauma, with Intermediate CC",35,35,"No","-",0,5538,0,0,5538,210,0
"HA13C","Intermediate Hip Procedures for Trauma, without CC",29,29,"No","-",0,5537,0,0,5537,210,0
"HA14A","Minor Hip Procedures for Trauma, with Major CC",60,60,"No","-",0,2701,0,0,2701,210,0
"HA14B","Minor Hip Procedures for Trauma, with Intermediate CC",33,33,"No","-",0,2101,0,0,2101,210,0
"HA14C","Minor Hip Procedures for Trauma, without CC",24,24,"No","-",0,1488,0,0,1488,210,0
"HA19Z","Minimal Hip Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,642,0,0,902,210,0
"HA21B","Major Knee Procedures for Trauma, Category 2, with CC",57,57,"No","-",0,6839,0,0,6839,210,0
"HA21C","Major Knee Procedures for Trauma, Category 2, without CC",15,15,"No","-",0,5809,0,0,5809,210,0
"HA22B","Major Knee Procedures for Trauma, Category 1, with CC",62,62,"No","-",0,5688,0,0,5688,210,0
"HA22C","Major Knee Procedures for Trauma, Category 1, without CC",13,13,"No","-",0,3562,0,0,3562,210,0
"HA23B","Intermediate Knee Procedures for Trauma, Category 2, with CC",47,47,"No","-",0,4428,0,0,4428,210,0
"HA23C","Intermediate Knee Procedures for Trauma, Category 2, without CC",7,7,"No","-",0,2945,0,0,2945,210,0
"HA24Z","Intermediate Knee Procedures for Trauma, Category 1",25,25,"No","-",0,2941,0,0,2941,210,0
"HA25B","Minor Knee Procedures for Trauma, Category 2, with CC",54,54,"No","-",0,2661,0,0,2661,210,0
"HA25C","Minor Knee Procedures for Trauma, Category 2, without CC",10,10,"No","-",0,2514,0,0,2514,210,0
"HA26B","Minor Knee Procedures for Trauma, Category 1, with CC",40,40,"No","-",0,1441,0,0,1441,210,0
"HA26C","Minor Knee Procedures for Trauma, Category 1, without CC",6,6,"No","-",0,1391,0,0,1391,210,0
"HA29Z","Minimal Knee Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,721,0,0,623,210,0
"HA31B","Major Foot Procedures for Trauma, with CC",43,43,"No","-",0,4307,0,0,4307,210,0
"HA31C","Major Foot Procedures for Trauma, without CC",11,11,"No","-",0,3034,0,0,3034,210,0
"HA32Z","Intermediate Foot Procedures for Trauma, Category 2",18,18,"No","-",0,2947,0,0,2947,210,0
"HA33Z","Intermediate Foot Procedures for Trauma, Category 1",11,11,"No","-",0,1969,0,0,1969,210,0
"HA34Z","Minor Foot Procedures for Trauma, Category 2",10,10,"No","-",0,1931,0,0,1931,210,0
"HA35Z","Minor Foot Procedures for Trauma, Category 1",7,7,"No","-",0,1819,0,0,1819,210,0
"HA39Z","Minimal Foot Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,672,0,0,557,210,0
"HA51Z","Major Hand Procedures for Trauma, Category 2",5,5,"No","-",0,4161,0,0,4161,210,0
"HA52Z","Major Hand Procedures for Trauma, Category 1",5,5,"No","-",0,3333,0,0,3333,210,0
"HA53Z","Intermediate Hand Procedures for Trauma, Category 2",5,5,"No","-",0,2866,0,0,2866,210,0
"HA54Z","Intermediate Hand Procedures for Trauma, Category 1",5,5,"No","-",0,1331,0,0,1331,210,0
"HA55Z","Minor Hand Procedures for Trauma, Category 2",5,5,"No","-",0,1322,0,0,1322,210,0
"HA56A","Minor Hand Procedures for Trauma, Category 1, 19 years and over",5,5,"No","-",0,1031,0,0,1031,210,0
"HA56B","Minor Hand Procedures for Trauma, Category 1, 18 years and under",5,5,"No","-",0,951,0,0,951,317,0
"HA59Z","Minimal Hand Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,508,0,0,508,210,0
"HA61B","Major Shoulder and Upper Arm Procedures for Trauma, with CC",37,37,"No","-",0,4258,0,0,4258,210,0
"HA61C","Major Shoulder and Upper Arm Procedures for Trauma, without CC",6,6,"No","-",0,3356,0,0,3356,210,0
"HA62Z","Intermediate Shoulder and Upper Arm Procedures for Trauma",5,5,"No","-",0,3104,0,0,3104,210,0
"HA63Z","Minor Shoulder and Upper Arm Procedures for Trauma",5,5,"No","-",0,1838,0,0,1838,210,0
"HA69Z","Minimal Shoulder and Upper Arm Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,536,0,0,511,210,0
"HA71B","Major Elbow and Lower Arm Procedures for Trauma, with CC",25,25,"No","-",0,4281,0,0,4281,210,0
"HA71C","Major Elbow and Lower Arm Procedures for Trauma, without CC",5,5,"No","-",0,3028,0,0,3028,210,0
"HA72Z","Intermediate Elbow and Lower Arm Procedures for Trauma",5,5,"No","-",0,2300,0,0,2300,210,0
"HA73B","Minor Elbow and Lower Arm Procedures for Trauma, 18 years and under",5,5,"No","-",0,1192,0,0,1192,317,0
"HA73C","Minor Elbow and Lower Arm Procedures for Trauma, 19 years and over",5,5,"No","-",0,1188,0,0,1188,210,0
"HA79Z","Minimal Elbow and Lower Arm Procedures for Trauma, with length of stay 1 day or less",5,5,"No","-",0,543,0,0,543,210,0
"HA81A","Sprains, Strains or Minor Open Wounds, with Major CC",47,34,"Yes","30%",0,1489,0,0,2375,210,713
"HA81B","Sprains, Strains or Minor Open Wounds, with Intermediate CC",26,13,"Yes","40%",0,940,0,0,1500,210,600
"HA81C","Sprains, Strains or Minor Open Wounds, without CC",5,5,"Yes","65%",0,621,0,0,621,210,404
"HA83A","Head Injury with Major CC",35,20,"Yes","30%",0,1862,0,0,2970,210,891
"HA83B","Head Injury with Intermediate CC",64,5,"No","-",0,651,0,0,637,210,0
"HA83C","Head Injury without CC",15,5,"No","-",0,337,0,0,372,210,0
"HA91Z","Hip Trauma Diagnosis without Procedure",48,48,"No","-",0,1328,0,0,1173,210,0
"HA92Z","Knee Trauma Diagnosis without Procedure",86,39,"No","-",0,1097,0,0,1016,210,0
"HA93Z","Foot Trauma Diagnosis without Procedure",55,16,"No","-",0,909,0,0,626,210,0
"HA94Z","Arm Trauma Diagnosis without Procedure",45,18,"No","-",0,882,0,0,458,210,0
"HA95Z","Hand Trauma Diagnosis without Procedure",5,5,"No","-",0,355,0,0,570,210,0
"HA96Z","Multiple Trauma Diagnoses without Procedure",35,35,"Yes","30%",0,1450,0,0,1450,210,435
"HA97Z","Other Trauma Diagnosis without Procedure",15,15,"Yes","30%",0,661,0,0,661,210,199
"HA99Z","Other Procedures for Trauma",26,26,"No","-",0,425,0,0,425,210,0
"HB11A","Major Hip Procedures for Non-Trauma, Category 2, with Major CC",68,68,"No","-",0,8462,0,0,8462,210,0
"HB11B","Major Hip Procedures for Non-Trauma, Category 2, with Intermediate CC",15,15,"No","-",0,6058,0,0,6058,210,0
"HB11C","Major Hip Procedures for Non-Trauma, Category 2, without CC",10,10,"No","-",0,5761,0,0,5761,210,0
"HB12A","Major Hip Procedures for Non-Trauma, Category 1, with Major CC",31,31,"No","-",0,7150,0,0,7150,210,0
"HB12B","Major Hip Procedures for Non-Trauma, Category 1, with Intermediate CC",14,14,"No","-",0,5884,0,0,5884,210,0
"HB12C","Major Hip Procedures for Non-Trauma, Category 1, without CC",9,9,"No","-",0,5150,0,0,5150,210,0
"HB13Z","Intermediate Hip Procedures for Non-Trauma, Category 2",16,16,"No","-",0,4472,0,0,4472,210,0
"HB14B","Intermediate Hip Procedures for Non-Trauma, Category 1, with CC",35,35,"No","-",0,3021,0,0,3021,210,0
"HB14C","Intermediate Hip Procedures for Non-Trauma, Category 1, without CC",6,6,"No","-",0,1851,0,0,1851,210,0
"HB15D","Minor Hip Procedures for Non-Trauma, Category 2, 19 years and over with CC",40,40,"No","-",0,1479,0,0,1479,210,0
"HB15E","Minor Hip Procedures for Non-Trauma, Category 2, 19 years and over without CC",5,5,"No","-",0,1259,0,0,1259,210,0
"HB15F","Minor Hip Procedures for Non-Trauma, Category 2, 18 years and under with CC",19,19,"No","-",0,1485,0,0,1485,317,0
"HB15G","Minor Hip Procedures for Non-Trauma, Category 2, 18 years and under without CC",5,5,"No","-",0,1385,0,0,1385,317,0
"HB16B","Minor Hip Procedures for Non-Trauma, Category 1, with CC",25,25,"No","-",0,1024,0,0,1024,210,0
"HB16C","Minor Hip Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",0,783,0,0,783,210,0
"HB19Z","Minimal Hip Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",0,654,0,0,654,210,0
"HB21A","Major Knee Procedures for Non-Trauma, Category 2, with Major CC",24,24,"No","-",0,7518,0,0,7518,210,0
"HB21B","Major Knee Procedures for Non-Trauma, Category 2, with CC",11,11,"No","-",0,6248,0,0,6248,210,0
"HB21C","Major Knee Procedures for Non-Trauma, Category 2, without CC",9,9,"No","-",0,5566,0,0,5566,210,0
"HB22B","Major Knee Procedures for Non-Trauma, Category 1, with CC",42,42,"No","-",0,3318,0,0,3318,210,0
"HB22C","Major Knee Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",0,2364,0,0,2364,210,0
"HB23B","Intermediate Knee Procedures for Non-Trauma, with CC",26,26,"No","-",0,2267,0,0,2267,210,0
"HB23C","Intermediate Knee Procedures for Non-Trauma, without CC",5,5,"No","-",0,1632,0,0,1632,210,0
"HB24B","Minor Knee Procedures for Non-Trauma, Category 2, with CC",35,35,"No","-",0,1549,0,0,1549,210,0
"HB24C","Minor Knee Procedures for Non-Trauma, Category 2, without CC",5,5,"No","-",0,1078,0,0,1078,210,0
"HB25D","Minor Knee Procedures for Non-Trauma, Category 1, 19 years and over, with Major CC",42,42,"No","-",0,1007,0,0,1007,210,0
"HB25E","Minor Knee Procedures for Non-Trauma, Category 1, 19 years and over, with Intermediate CC",5,5,"No","-",0,923,0,0,923,210,0
"HB25F","Minor Knee Procedures for Non-Trauma, Category 1, 19 years and over, without CC",5,5,"No","-",127,859,0,0,859,210,0
"HB25G","Minor Knee Procedures for Non-Trauma, Category 1, 18 years and under, with Major CC",18,18,"No","-",0,1194,0,0,1194,317,0
"HB25H","Minor Knee Procedures for Non-Trauma, Category 1, 18 years and under, with Intermediate CC",5,5,"No","-",0,1009,0,0,1009,317,0
"HB25J","Minor Knee Procedures for Non-Trauma, Category 1, 18 years and under, without CC",5,5,"No","-",0,947,0,0,947,317,0
"HB29Z","Minimal Knee Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",356,356,0,0,356,210,0
"HB31Z","Major Foot Procedures for Non-Trauma",6,6,"No","-",0,0,3072,4902,4902,210,0
"HB32A","Intermediate Foot Procedures for Non-Trauma, Category 2, 19 years and over",5,5,"No","-",0,2910,0,0,2910,210,0
"HB32B","Intermediate Foot Procedures for Non-Trauma, Category 2, 18 years and under",5,5,"No","-",0,2522,0,0,2522,317,0
"HB33D","Intermediate Foot Procedures for Non-Trauma, Category 1, 19 years and over, with CC",20,20,"No","-",0,2481,0,0,2481,210,0
"HB33E","Intermediate Foot Procedures for Non-Trauma, Category 1, 19 years and over, without CC",5,5,"No","-",0,1665,0,0,1665,210,0
"HB33F","Intermediate Foot Procedures for Non-Trauma, Category 1, 18 years and under, with CC",20,20,"No","-",0,2399,0,0,2399,317,0
"HB33G","Intermediate Foot Procedures for Non-Trauma, Category 1, 18 years and under, without CC",5,5,"No","-",0,1495,0,0,1495,317,0
"HB34D","Minor Foot Procedures for Non-Trauma, Category 2, 19 years and over, with CC",17,17,"No","-",0,1831,0,0,1831,210,0
"HB34E","Minor Foot Procedures for Non-Trauma, Category 2, 19 years and over, without CC",5,5,"No","-",0,1181,0,0,1181,210,0
"HB34F","Minor Foot Procedures for Non-Trauma, Category 2, 18 years and under, with CC",8,8,"No","-",0,1612,0,0,1612,317,0
"HB34G","Minor Foot Procedures for Non-Trauma, Category 2, 18 years and under, without CC",5,5,"No","-",0,1107,0,0,1107,317,0
"HB35B","Minor Foot Procedures for Non-Trauma, Category 1, with CC",28,28,"No","-",0,1203,0,0,1203,210,0
"HB35C","Minor Foot Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",257,812,0,0,812,210,0
"HB39Z","Minimal Foot Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",0,672,0,0,672,210,0
"HB51Z","Major Hand Procedures for Non-Trauma, Category 2",5,5,"No","-",0,4743,0,0,4743,210,0
"HB52B","Major Hand Procedures for Non-Trauma, Category 1, with CC",11,11,"No","-",0,4150,0,0,4150,210,0
"HB52C","Major Hand Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",0,3418,0,0,3418,210,0
"HB53Z","Intermediate Hand Procedures for Non-Trauma, Category 2",5,5,"No","-",0,2419,0,0,2419,210,0
"HB54B","Intermediate Hand Procedures for Non-Trauma, Category 1, with CC",14,14,"No","-",0,1416,0,0,1416,210,0
"HB54C","Intermediate Hand Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",0,1104,0,0,1104,210,0
"HB55B","Minor Hand Procedures for Non-Trauma, Category 2, with CC",5,5,"No","-",0,889,0,0,889,210,0
"HB55C","Minor Hand Procedures for Non-Trauma, Category 2, without CC",5,5,"No","-",0,816,0,0,816,210,0
"HB56B","Minor Hand Procedures for Non-Trauma, Category 1, with CC",15,15,"No","-",0,726,0,0,726,210,0
"HB56C","Minor Hand Procedures for Non-Trauma, Category 1, without CC",5,5,"No","-",227,711,0,0,711,210,0
"HB59Z","Minimal Hand Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",0,557,0,0,557,210,0
"HB61B","Major Shoulder and Upper Arm Procedures for Non-Trauma, with CC",13,13,"No","-",0,5417,0,0,5417,210,0
"HB61C","Major Shoulder and Upper Arm Procedures for Non-Trauma, without CC",5,5,"No","-",0,0,3610,5047,5047,210,0
"HB62B","Intermediate Shoulder and Upper Arm Procedures for Non-Trauma, with CC",16,16,"No","-",0,3094,0,0,3094,210,0
"HB62C","Intermediate Shoulder and Upper Arm Procedures for Non-Trauma, without CC",5,5,"No","-",0,2531,0,0,2531,210,0
"HB63Z","Minor Shoulder and Upper Arm Procedures for Non-Trauma",5,5,"No","-",0,1015,0,0,1015,210,0
"HB69Z","Minimal Shoulder and Upper Arm Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",282,282,0,0,282,210,0
"HB71B","Major Elbow and Lower Arm Procedures for Non-Trauma, with CC",18,18,"No","-",0,5285,0,0,5285,210,0
"HB71C","Major Elbow and Lower Arm Procedures for Non-Trauma, without CC",5,5,"No","-",0,0,2668,4965,4965,210,0
"HB72Z","Intermediate Elbow and Lower Arm Procedures for Non-Trauma",5,5,"No","-",0,2387,0,0,2387,210,0
"HB73Z","Minor Elbow and Lower Arm Procedures for Non-Trauma",5,5,"No","-",0,1105,0,0,1105,210,0
"HB79Z","Minimal Elbow and Lower Arm Procedures for Non-Trauma, with length of stay 1 day or less",5,5,"No","-",268,268,0,0,268,210,0
"HB91Z","Other Non-Trauma Diagnosis without Procedure",22,22,"Yes","30%",0,767,0,0,767,210,230
"HB99Z","Other Procedures for Non-Trauma",5,5,"No","-",0,286,0,0,286,210,0
"HC01Z","Extradural Spine Major 2",14,14,"No","-",0,8423,0,0,8423,210,0
"HC02B","Extradural Spine Major 1 with CC",38,38,"No","-",0,8648,0,0,8648,210,0
"HC02C","Extradural Spine Major 1 without CC",11,11,"No","-",0,5763,0,0,5763,210,0
"HC03B","Extradural Spine Intermediate 2 with CC",29,29,"No","-",0,6177,0,0,6177,210,0
"HC03C","Extradural Spine Intermediate 2 without CC",8,8,"No","-",0,4534,0,0,4534,210,0
"HC04B","Extradural Spine Intermediate 1 with CC",17,17,"No","-",0,5346,0,0,5346,210,0
"HC04C","Extradural Spine Intermediate 1 without CC",5,5,"No","-",0,3260,0,0,3260,210,0
"HC05B","Extradural Spine Minor 2 with CC",50,50,"No","-",0,4711,0,0,4711,210,0
"HC05C","Extradural Spine Minor 2 without CC",5,5,"No","-",0,2330,0,0,2330,210,0
"HC06Z","Extradural Spine Minor 1",5,5,"No","-",0,715,0,0,715,210,0
"HC07Z","Intradural Spine Major",20,20,"No","-",0,6201,0,0,6201,210,0
"HC09Z","Intradural Spine Intermediate 2",14,14,"No","-",0,4657,0,0,4657,210,0
"HC10Z","Intradural Spine Intermediate 1",18,18,"No","-",0,3792,0,0,3792,210,0
"HC11Z","Intradural Spine Minor 2",16,16,"No","-",0,3045,0,0,3045,210,0
"HC12Z","Intradural Spine Minor 1",5,5,"No","-",0,596,0,0,596,210,0
"HC20B","Vertebral Column Injury without Procedure, with CC",63,51,"Yes","30%",0,1720,0,0,3898,210,1170
"HC20C","Vertebral Column Injury without Procedure, without CC",61,21,"Yes","30%",0,332,0,0,2128,210,638
"HC21B","Spinal Cord Injury without Procedure, with CC",205,192,"Yes","30%",0,4995,0,0,12233,210,3669
"HC21C","Spinal Cord Injury without Procedure, without CC",38,34,"Yes","30%",0,3022,0,0,12233,210,3669
"HC26B","Scoliosis or Other Spinal Deformity, with CC",5,32,"Yes","30%",0,1493,0,0,2708,210,812
"HC26C","Scoliosis or Other Spinal Deformity, without CC",5,20,"Yes","30%",0,659,0,0,1602,210,481
"HC27B","Degenerative Spinal Conditions with CC",5,24,"Yes","30%",0,949,0,0,2144,210,643
"HC27C","Degenerative Spinal Conditions without CC",5,8,"Yes","40%",0,697,0,0,1106,210,443
"HC28B","Spinal Cord Conditions with CC",33,52,"Yes","30%",0,2658,0,0,6478,210,1944
"HC28C","Spinal Cord Conditions without CC",5,30,"Yes","30%",0,1881,0,0,3428,210,1029
"HC29Z","Inflammatory Spinal Conditions",5,5,"Yes","65%",0,364,0,0,1088,210,707
"HC30B","Spinal Tumours with CC",50,50,"Yes","30%",0,6718,0,0,6718,210,2016
"HC30C","Spinal Tumours without CC",10,37,"Yes","30%",0,2103,0,0,3026,210,908
"HC31B","Spinal Infection with CC",5,100,"Yes","30%",0,2092,0,0,6783,210,2035
"HC31C","Spinal Infection without CC",5,56,"Yes","30%",0,491,0,0,4633,210,1390
"HC32B","Low Back Pain with CC",5,24,"Yes","30%",0,552,0,0,1250,210,375
"HC32C","Low Back Pain without CC",5,8,"Yes","65%",0,505,0,0,802,210,521
"HD21A","Soft Tissue Disorders with Major CC",10,15,"Yes","30%",0,1403,0,0,1987,210,596
